10191,0.569618284702301,0.0,0.0,0.0
10192,0.5691142082214355,0.0,0.0,0.0
10193,0.5751952528953552,0.0,0.0,0.0
10194,0.5782996416091919,0.0,0.0,0.0
10195,0.5801922082901001,0.0,0.0,0.0
10196,0.5812767744064331,0.0,0.0,0.0
10197,0.5770017504692078,0.0,0.0,0.0
10198,0.569575309753418,0.0,0.0,0.0
10199,0.5776064395904541,0.0,0.0,0.0
10200,0.5859956741333008,0.0,0.0,0.0
10201,0.5907776355743408,0.0,0.0,0.0
10202,0.5931873917579651,0.0,0.0,0.0
10203,0.5924620628356934,0.0,0.0,0.0
10204,0.5912507176399231,0.0,0.0,0.0
10205,0.5927624702453613,0.0,0.0,0.0
10206,0.5934826135635376,0.0,0.0,0.0
10207,0.5950626134872437,0.0,0.0,0.0
10208,0.5967875719070435,0.0,0.0,0.0
10209,0.5982275605201721,0.0,0.0,0.0
10210,0.5939695239067078,0.0,0.0,0.0
10211,0.5961759090423584,0.0,0.0,0.0
10212,0.6033352017402649,0.0,0.0,0.0
10213,0.6027217507362366,0.0,0.0,0.0
10214,0.604603111743927,0.0,0.0,0.0
10215,0.6037390232086182,0.0,0.0,0.0
10216,0.6025882959365845,0.0,0.0,0.0
10217,0.6004582047462463,0.0,0.0,0.0
10218,0.6022807955741882,0.0,0.0,0.0
10219,0.603064239025116,0.0,0.0,0.0
10220,0.6051857471466064,0.0,0.0,0.0
10221,0.6068111062049866,0.0,0.0,0.0
10222,0.6082678437232971,0.0,0.0,0.0
